"sent_date" "journal" "publication_date"
"108" 2011-02-01 07:45:12 NA Oct 2010
"109" 2011-02-01 07:45:12 NA Oct 2010
"110" 2011-02-01 07:45:12 NA Oct 2010
"111" 2011-02-01 07:45:12 NA Oct 2010
"112" 2011-02-01 07:45:12 NA Oct 2010
"113" 2011-02-01 07:45:12 NA Oct 2010
"114" 2011-02-01 07:45:12 NA Oct 2010
"115" 2011-02-01 07:45:12 NA Oct 2010
"116" 2011-02-01 07:45:12 NA Oct 2010
"117" 2011-02-01 07:45:12 NA Oct 2010
"118" 2011-02-01 07:45:12 NA Oct 2010
"119" 2011-02-01 07:45:12 NA Oct 2010
"120" 2011-02-01 07:45:12 NA Oct 2010
"121" 2011-02-01 07:45:12 NA Oct 2010
"122" 2011-02-01 07:45:12 NA Oct 2010
"123" 2011-02-01 07:45:12 NA Oct 2010
"124" 2011-02-01 07:45:12 NA Oct 2010
"125" 2011-02-01 07:45:13 NA Oct 2010
"126" 2011-02-01 07:45:13 NA Oct 2010
"127" 2011-02-01 07:45:13 NA Oct 2010
"128" 2011-02-01 07:45:13 NA Oct 2010
"129" 2011-02-01 07:45:13 NA Oct 2010
"130" 2011-02-01 07:45:13 NA Oct 2010
"131" 2011-02-01 07:45:13 NA Oct 2010
"132" 2011-02-01 07:45:13 NA Oct 2010
"133" 2011-02-01 07:45:13 NA Oct 2010
"134" 2011-02-01 07:45:13 NA Oct 2010
"135" 2011-02-01 07:45:13 NA Oct 2010
"136" 2011-02-01 07:45:13 NA Oct 2010
"137" 2011-02-01 07:45:13 NA Oct 2010
"138" 2011-02-01 07:45:13 NA Oct 2010
"139" 2011-02-01 07:45:13 NA Oct 2010
"140" 2011-02-01 07:45:13 NA Oct 2010
"141" 2011-02-01 07:45:13 NA Oct 2010
"142" 2011-02-01 07:45:14 NA Oct 2010
"143" 2011-02-01 07:45:14 NA Oct 2010
"144" 2011-02-01 07:45:14 NA Oct 2010
"145" 2011-02-01 07:45:14 NA Oct 2010
"146" 2011-02-01 07:45:14 NA Oct 2010
"147" 2011-02-01 07:45:14 NA Oct 2010
"148" 2011-02-01 07:45:14 NA Oct 2010
"149" 2011-02-01 07:45:14 NA Oct 2010
"150" 2011-02-01 07:45:14 NA Oct 2010
"151" 2011-02-01 07:45:14 NA Oct 2010
"152" 2011-02-01 07:45:14 NA Oct 2010
"153" 2011-02-01 07:45:14 NA Oct 2010
"154" 2011-02-01 07:45:14 NA Oct 2010
"155" 2011-02-01 07:45:14 NA Oct 2010
"156" 2011-02-01 07:45:14 NA Oct 2010
"157" 2011-02-01 07:45:14 NA Oct 2010
"158" 2011-02-01 07:45:14 NA Oct 2010
"159" 2011-02-01 07:45:14 NA Oct 2010
"160" 2011-02-01 07:45:14 NA Oct 2010
"161" 2011-02-01 07:45:14 NA Oct 2010
"162" 2011-02-01 07:45:14 NA Oct 2010
"163" 2011-02-01 07:45:14 NA Oct 2010
"164" 2011-02-01 07:45:15 NA Oct 2010
"165" 2011-02-01 07:45:15 NA Oct 2010
"166" 2011-02-01 07:45:15 NA Oct 2010
"167" 2011-02-01 07:45:15 NA Oct 2010
"168" 2011-02-01 07:45:15 NA Oct 2010
